"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.800217398E0,-1.471249945E-2,-3.987500072E-2,-1.086249948E-2
3.810302093E0,1.374999993E-4,-4.729999974E-2,-1.292499993E-2
3.820386917E0,1.292499993E-2,-5.582499877E-2,-1.292499993E-2
3.830471869E0,2.461249940E-2,-6.751249731E-2,-8.662499487E-3
3.840556563E0,3.849999979E-2,-7.809999585E-2,-1.374999993E-4
3.850641407E0,5.335000157E-2,-7.809999585E-2,5.087499972E-3
3.860726341E0,5.761250108E-2,-7.699999958E-2,1.154999994E-2
3.870811025E0,4.056249931E-2,-1.090374961E-1,2.007500082E-2
3.880895961E0,1.292499993E-2,-1.557874978E-1,2.859999985E-2
3.890980794E0,-1.691249944E-2,-1.802625060E-1,3.602499887E-2
3.901065482E0,-4.344999790E-2,-1.791625023E-1,4.455000162E-2
3.911150394E0,-6.159999967E-2,-1.589500010E-1,4.771250114E-2
3.921235266E0,-7.122500241E-2,-1.335124969E-1,4.028749838E-2
3.931320206E0,-7.122500241E-2,-1.132999957E-1,2.859999985E-2
3.941404900E0,-6.696250290E-2,-1.014750004E-1,2.007500082E-2
3.951489734E0,-5.733750015E-2,-9.721250087E-2,8.387500420E-3
3.961574429E0,-4.248749837E-2,-9.941250086E-2,-5.499999970E-3
3.971659366E0,-2.433750033E-2,-1.079374999E-1,-1.828750037E-2
3.981744218E0,-6.187499966E-3,-1.216875017E-1,-2.887500077E-2
3.991829120E0,8.662499487E-3,-1.313125044E-1,-3.313750029E-2
4.001913814E0,2.667500079E-2,-1.387374997E-1,-2.997500077E-2
4.011998736E0,3.739999980E-2,-1.420374960E-1,-2.364999987E-2
4.022083339E0,3.946249932E-2,-1.377750039E-1,-1.512499992E-2
4.032168260E0,3.739999980E-2,-1.270499974E-1,-7.562499959E-3
4.042253101E0,2.997500077E-2,-1.111000031E-1,1.924999990E-3
4.052338024E0,1.608750038E-2,-9.515000135E-2,1.361249946E-2
4.062422723E0,1.237499993E-3,-7.493750006E-2,2.213750035E-2
4.072507572E0,-1.581249945E-2,-5.156249925E-2,2.529999986E-2
4.082592495E0,-2.639999986E-2,-2.488750033E-2,2.323750034E-2
4.092677175E0,-2.969999984E-2,-1.512499992E-3,2.213750035E-2
4.102762009E0,-2.749999985E-2,2.186249942E-2,1.897500083E-2
4.112846919E0,-1.897500083E-2,4.111250117E-2,1.044999994E-2
4.122931622E0,-1.154999994E-2,5.912499875E-2,-1.374999993E-4
4.133016539E0,-8.387500420E-3,6.764999777E-2,-7.562499959E-3
4.143101387E0,-9.487500414E-3,6.984999776E-2,-1.086249948E-2
4.153186084E0,-4.124999978E-3,6.448750198E-2,-1.402499992E-2
4.163270928E0,4.399999976E-3,5.596249923E-2,-1.086249948E-2
4.173355622E0,4.399999976E-3,3.781250119E-2,-5.499999970E-3
4.183440534E0,3.299999982E-3,2.186249942E-2,-1.237499993E-3
4.193525382E0,2.199999988E-3,1.663750038E-2,-1.237499993E-3
4.203610312E0,-7.287499961E-3,9.074999951E-3,1.924999990E-3
4.213695026E0,-1.897500083E-2,-1.003750041E-2,1.154999994E-2
4.223779870E0,-2.749999985E-2,-3.877500072E-2,2.213750035E-2
4.233864560E0,-3.822499886E-2,-6.641250104E-2,3.382499889E-2
4.243949481E0,-4.344999790E-2,-8.346249908E-2,3.808749840E-2
4.254034320E0,-4.455000162E-2,-8.882500231E-2,3.808749840E-2
4.264119241E0,-4.138749838E-2,-7.809999585E-2,3.066249937E-2
4.274203945E0,-2.749999985E-2,-6.324999779E-2,1.264999993E-2
4.284288793E0,6.462499965E-3,-5.252499878E-2,-1.938750036E-2
4.294373487E0,2.199999988E-3,-6.874999963E-3,6.187499966E-3
4.304458414E0,-2.749999985E-2,-1.636249945E-2,1.691249944E-2
4.314543281E0,1.237499993E-3,1.869999990E-2,2.007500082E-2
4.324627983E0,9.762499481E-3,1.443750039E-2,3.602499887E-2
4.334712899E0,2.199999988E-3,5.912499968E-3,4.028749838E-2
4.344797742E0,4.399999976E-3,1.553750038E-2,4.344999790E-2
4.354882435E0,-3.024999984E-3,2.942499891E-2,4.551250115E-2
4.364967289E0,-6.187499966E-3,4.317500070E-2,4.551250115E-2
4.375052226E0,-6.187499966E-3,5.706249923E-2,3.808749840E-2
4.385136910E0,-1.691249944E-2,7.933750004E-2,2.859999985E-2
4.395221827E0,-3.396249935E-2,1.165999994E-1,2.007500082E-2
4.405306676E0,-5.087500066E-2,1.304875016E-1,2.007500082E-2
4.415391305E0,-5.623750016E-2,9.858749807E-2,2.213750035E-2
4.425476226E0,-5.307500064E-2,5.912499875E-2,2.007500082E-2
4.435560929E0,-4.564999789E-2,2.832499892E-2,2.323750034E-2
4.445645856E0,-2.969999984E-2,1.663750038E-2,2.433750033E-2
4.455730680E0,-1.471249945E-2,1.869999990E-2,1.471249945E-2
4.465815372E0,-6.187499966E-3,2.612499893E-2,5.087499972E-3
4.475900284E0,-3.024999984E-3,1.869999990E-2,-4.399999976E-3
4.485985136E0,-1.924999990E-3,1.237499993E-2,-1.086249948E-2
4.496069829E0,-4.124999978E-3,-8.937500417E-3,-1.292499993E-2
4.506154654E0,3.299999982E-3,-3.135000169E-2,-1.086249948E-2
4.516239557E0,1.828750037E-2,-4.083750024E-2,-6.599999964E-3
4.526324270E0,2.254999988E-2,-4.193750024E-2,-1.374999993E-4
4.536409119E0,1.182499994E-2,-3.561250120E-2,4.124999978E-3
4.546493814E0,6.462499965E-3,-2.708750032E-2,7.287499961E-3
4.556578735E0,3.299999982E-3,-1.856249943E-2,1.264999993E-2
4.566663597E0,2.199999988E-3,-2.914999984E-2,1.897500083E-2
4.576748294E0,5.499999970E-3,-4.399999976E-2,2.639999986E-2
4.586833125E0,1.828750037E-2,-4.826249927E-2,3.286249936E-2
4.596917819E0,3.629999980E-2,-4.826249927E-2,2.956249937E-2
4.607002725E0,4.592499882E-2,-4.083750024E-2,2.007500082E-2
4.617087578E0,3.203750029E-2,-3.987500072E-2,1.581249945E-2
4.627172270E0,6.462499965E-3,-3.767500073E-2,7.287499961E-3
4.637257110E0,-1.374999993E-2,-2.282499894E-2,8.249999955E-4
4.647342033E0,-2.639999986E-2,-1.746249944E-2,8.249999955E-4
4.657426741E0,-2.969999984E-2,-1.952499896E-2,1.924999990E-3
4.667511585E0,-2.433750033E-2,-1.636249945E-2,-1.237499993E-3
4.677596285E0,-1.374999993E-2,-1.856249943E-2,-1.374999993E-4
4.687681134E0,-6.187499966E-3,-3.561250120E-2,4.124999978E-3
4.697766052E0,3.299999982E-3,-4.193750024E-2,6.187499966E-3
4.707850732E0,2.254999988E-2,-3.877500072E-2,5.087499972E-3
4.717935571E0,3.629999980E-2,-3.451250121E-2,-1.237499993E-3
4.728020475E0,4.372499883E-2,-2.282499894E-2,-1.182499994E-2
4.738105174E0,4.276249930E-2,-4.124999978E-4,-2.254999988E-2
4.748190018E0,2.997500077E-2,1.443750039E-2,-2.571249940E-2
4.758274717E0,1.718750037E-2,2.089999989E-2,-2.364999987E-2
4.768359543E0,6.462499965E-3,2.406249940E-2,-1.938750036E-2
4.778444227E0,3.299999982E-3,3.781250119E-2,-1.938750036E-2
4.788529163E0,2.199999988E-3,4.853750020E-2,-1.718750037E-2
4.798614015E0,7.562499959E-3,4.633750021E-2,-1.718750037E-2
4.808698722E0,1.608750038E-2,4.317500070E-2,-1.938750036E-2
4.818783557E0,1.498750038E-2,3.148749843E-2,-1.718750037E-2
4.828868485E0,6.462499965E-3,4.949999973E-3,-1.402499992E-2
4.838953179E0,-8.387500420E-3,-2.282499894E-2,-7.562499959E-3
4.849038023E0,-2.227500081E-2,-4.936249927E-2,-1.237499993E-3
4.859122718E0,-2.859999985E-2,-6.435000151E-2,4.124999978E-3
4.869207649E0,-2.749999985E-2,-6.861250103E-2,5.087499972E-3
4.879292497E0,-2.639999986E-2,-7.067500055E-2,6.187499966E-3
4.889377184E0,-2.749999985E-2,-7.699999958E-2,9.349999949E-3
4.899462028E0,-2.969999984E-2,-8.126249909E-2,8.387500420E-3
4.909546737E0,-3.602499887E-2,-7.809999585E-2,5.087499972E-3
4.919631601E0,-3.492499888E-2,-6.751249731E-2,8.249999955E-4
4.929716295E0,-2.639999986E-2,-6.215000153E-2,-3.437499981E-3
4.939801216E0,-1.264999993E-2,-5.898749828E-2,-8.662499487E-3
4.949886050E0,-3.024999984E-3,-5.898749828E-2,-7.562499959E-3
4.959970743E0,-3.024999984E-3,-6.435000151E-2,-5.499999970E-3
4.970055611E0,-5.224999972E-3,-6.324999779E-2,-1.374999993E-4
4.980140529E0,-8.387500420E-3,-5.582499877E-2,3.024999984E-3
4.990225228E0,-1.691249944E-2,-4.729999974E-2,5.087499972E-3
5.000310063E0,-2.117500082E-2,-4.399999976E-2,1.044999994E-2
5.010394767E0,-2.433750033E-2,-5.362499878E-2,1.787500083E-2
5.020479611E0,-1.897500083E-2,-7.699999958E-2,2.213750035E-2
5.030564300E0,-7.287499961E-3,-9.721250087E-2,2.103750035E-2
5.040649150E0,-6.187499966E-3,-1.090374961E-1,2.007500082E-2
5.050734073E0,-9.487500414E-3,-1.079374999E-1,1.581249945E-2
5.060818762E0,-1.801249944E-2,-9.624999762E-2,9.349999949E-3
5.070903596E0,-3.396249935E-2,-9.198749810E-2,6.187499966E-3
5.080988277E0,-4.675000161E-2,-9.624999762E-2,8.249999955E-4
5.091073116E0,-4.881250113E-2,-9.941250086E-2,-1.237499993E-3
5.101158044E0,-4.028749838E-2,-1.047749966E-1,-5.499999970E-3
5.111242738E0,-2.227500081E-2,-1.099999994E-1,-1.292499993E-2
5.121327591E0,1.374999993E-4,-1.121999994E-1,-1.828750037E-2
5.131412286E0,1.182499994E-2,-1.068374962E-1,-2.461249940E-2
5.141497135E0,1.924999990E-2,-9.831249714E-2,-2.791249938E-2
5.151581814E0,2.351249941E-2,-8.662500232E-2,-2.681249939E-2
5.161666668E0,1.924999990E-2,-7.383749634E-2,-2.364999987E-2
5.171751596E0,6.462499965E-3,-6.215000153E-2,-1.718750037E-2
5.181836291E0,1.237499993E-3,-4.729999974E-2,-9.762499481E-3
5.191921158E0,6.462499965E-3,-3.341250122E-2,-1.237499993E-3
5.202005847E0,1.072499994E-2,-2.378750034E-2,1.924999990E-3
5.212090764E0,1.072499994E-2,-4.124999978E-4,1.787500083E-2
5.222175377E0,2.199999988E-3,-2.282499894E-2,2.323750034E-2
5.232260293E0,9.762499481E-3,-1.746249944E-2,2.529999986E-2
5.242345135E0,3.093750030E-2,-3.574999981E-3,2.749999985E-2
5.252429829E0,1.718750037E-2,3.849999979E-3,1.897500083E-2
5.262514692E0,1.237499993E-3,1.759999990E-2,8.387500420E-3
5.272599400E0,9.762499481E-3,1.443750039E-2,1.154999994E-2
5.282684230E0,2.199999988E-3,2.749999985E-3,1.787500083E-2
5.292768938E0,-9.487500414E-3,-1.512499992E-3,2.323750034E-2
5.302853779E0,-1.581249945E-2,7.012499962E-3,2.007500082E-2
5.312938711E0,-4.138749838E-2,3.781250119E-2,1.581249945E-2
5.323023415E0,-6.049999967E-2,8.043749630E-2,1.471249945E-2
5.333108259E0,-4.991250113E-2,1.102750003E-1,1.471249945E-2
5.343192959E0,-2.323750034E-2,1.060125008E-1,1.581249945E-2
5.353277788E0,-1.264999993E-2,8.786249906E-2,1.787500083E-2
5.363362458E0,-1.154999994E-2,7.507500052E-2,2.213750035E-2
5.373447302E0,-1.374999993E-2,6.558749825E-2,2.749999985E-2
5.383532235E0,-8.387500420E-3,5.059999973E-2,2.433750033E-2
5.393616939E0,-3.024999984E-3,4.427500069E-2,7.287499961E-3
5.403701793E0,-7.287499961E-3,6.132499874E-2,8.249999955E-4
5.413786487E0,-7.287499961E-3,7.507500052E-2,-1.086249948E-2
5.423871355E0,-8.387500420E-3,7.837499678E-2,-1.512499992E-2
5.433956040E0,-1.471249945E-2,5.059999973E-2,-1.828750037E-2
5.444040884E0,-1.154999994E-2,1.979999989E-2,-1.608750038E-2
5.454125821E0,-1.924999990E-3,5.912499968E-3,-1.086249948E-2
5.464210453E0,-4.124999978E-3,9.074999951E-3,-2.337499987E-3
5.474295365E0,-1.471249945E-2,3.464999795E-2,5.087499972E-3
5.484379982E0,-2.859999985E-2,6.984999776E-2,1.154999994E-2
5.494464908E0,-3.822499886E-2,8.896250278E-2,1.044999994E-2
5.504549602E0,-2.969999984E-2,9.748750180E-2,8.249999955E-4
5.514634442E0,-1.154999994E-2,9.748750180E-2,-1.182499994E-2
5.524719126E0,6.462499965E-3,8.896250278E-2,-2.144999988E-2
5.534804047E0,1.924999990E-2,6.764999777E-2,-2.791249938E-2
5.544888895E0,2.667500079E-2,4.427500069E-2,-2.791249938E-2
5.554973502E0,2.997500077E-2,2.832499892E-2,-2.461249940E-2
5.565058194E0,2.997500077E-2,1.979999989E-2,-2.461249940E-2
5.575143124E0,3.313750029E-2,2.296249941E-2,-2.254999988E-2
5.585227951E0,3.849999979E-2,2.516249940E-2,-2.034999989E-2
5.595312630E0,4.372499883E-2,1.663750038E-2,-1.938750036E-2
5.605397452E0,4.372499883E-2,1.333750039E-2,-2.254999988E-2
5.615482142E0,3.629999980E-2,1.759999990E-2,-2.681249939E-2
5.625566981E0,2.571249940E-2,1.759999990E-2,-2.461249940E-2
5.635651676E0,1.608750038E-2,-4.674999975E-3,-1.402499992E-2
5.645736505E0,8.662499487E-3,-2.282499894E-2,-2.337499987E-3
5.655821438E0,8.662499487E-3,-2.708750032E-2,3.024999984E-3
5.665906117E0,8.662499487E-3,-1.856249943E-2,5.087499972E-3
5.675990952E0,1.182499994E-2,-8.937500417E-3,4.124999978E-3
5.686075666E0,1.182499994E-2,5.912499968E-3,-1.374999993E-4
5.696160505E0,8.662499487E-3,2.296249941E-2,-1.237499993E-3
5.706245209E0,6.462499965E-3,2.089999989E-2,8.249999955E-4
5.716330053E0,7.562499959E-3,1.443750039E-2,-2.337499987E-3
5.726414743E0,4.399999976E-3,2.516249940E-2,-1.182499994E-2
5.736499664E0,-9.487500414E-3,4.207500070E-2,-1.512499992E-2
5.746584290E0,-2.543750033E-2,4.317500070E-2,-9.762499481E-3
5.756669134E0,-2.859999985E-2,4.111250117E-2,-5.499999970E-3
5.766754072E0,-1.374999993E-2,5.279999971E-2,-5.499999970E-3
5.776838791E0,1.237499993E-3,7.933750004E-2,-8.662499487E-3
5.786923401E0,6.462499965E-3,1.028499976E-1,-3.437499981E-3
5.797008312E0,1.292499993E-2,1.273249984E-1,-2.337499987E-3
5.807093168E0,2.777500078E-2,1.325500011E-1,-3.437499981E-3
5.817177863E0,4.056249931E-2,1.282874942E-1,-1.828750037E-2
5.827262702E0,3.946249932E-2,1.581249982E-1,-2.791249938E-2
5.837347371E0,3.629999980E-2,1.570249945E-1,-3.313750029E-2
5.847432215E0,2.571249940E-2,1.262249947E-1,-2.461249940E-2
5.857516934E0,9.762499481E-3,1.123374999E-1,-2.571249940E-2
5.867601778E0,-1.374999993E-2,1.208624989E-1,-2.887500077E-2
5.877686472E0,-3.176249936E-2,1.145374998E-1,-2.571249940E-2
5.887771306E0,-2.007500082E-2,1.028499976E-1,-3.107500076E-2
5.897856011E0,9.762499481E-3,8.786249906E-2,-3.629999980E-2
5.907940845E0,3.629999980E-2,6.338749826E-2,-3.423750028E-2
5.918025544E0,4.166249931E-2,2.296249941E-2,-2.997500077E-2
5.928110389E0,4.592499882E-2,-1.856249943E-2,-2.461249940E-2
5.938195078E0,4.798749834E-2,-4.509999976E-2,-2.034999989E-2
5.948279922E0,4.592499882E-2,-7.809999585E-2,-1.608750038E-2
5.958364592E0,5.541250110E-2,-1.025749967E-1,-1.718750037E-2
5.968449528E0,6.819999963E-2,-1.207249984E-1,-2.034999989E-2
5.978534377E0,5.444999784E-2,-1.111000031E-1,-2.254999988E-2
5.988619064E0,3.849999979E-2,-1.121999994E-1,-2.254999988E-2
5.998703898E0,4.372499883E-2,-1.153625026E-1,-2.461249940E-2
6.008788592E0,3.423750028E-2,-1.121999994E-1,-2.791249938E-2
6.018873437E0,2.034999989E-2,-1.036750004E-1,-2.571249940E-2
6.028958117E0,2.034999989E-2,-9.198749810E-2,-2.034999989E-2
6.039042975E0,2.254999988E-2,-7.603749633E-2,-1.938750036E-2
6.049127684E0,2.571249940E-2,-4.399999976E-2,-2.681249939E-2
6.059212529E0,3.093750030E-2,-1.003750041E-2,-3.313750029E-2
6.069297214E0,2.997500077E-2,8.112499490E-3,-3.313750029E-2
6.079382058E0,2.351249941E-2,1.979999989E-2,-2.887500077E-2
6.089466743E0,1.828750037E-2,1.979999989E-2,-1.938750036E-2
6.099551582E0,2.887500077E-2,5.912499968E-3,-4.399999976E-3
6.109636286E0,4.166249931E-2,3.849999979E-3,4.124999978E-3
6.119721130E0,4.056249931E-2,2.186249942E-2,9.349999949E-3
6.129805830E0,3.313750029E-2,4.633750021E-2,1.044999994E-2
6.139890674E0,1.608750038E-2,8.043749630E-2,8.387500420E-3
6.149975382E0,-3.024999984E-3,9.528750181E-2,7.287499961E-3
6.160060312E0,-8.387500420E-3,7.933750004E-2,5.087499972E-3
6.170144930E0,-6.187499966E-3,5.389999971E-2,-1.374999993E-4
6.180229774E0,7.562499959E-3,2.722499892E-2,-7.562499959E-3
6.190314683E0,2.777500078E-2,6.874999963E-4,-1.718750037E-2
6.200399386E0,3.423750028E-2,-1.319999993E-2,-1.828750037E-2
6.210483998E0,1.924999990E-2,-1.319999993E-2,-1.402499992E-2
6.220568919E0,2.034999989E-2,-2.612499986E-3,-1.292499993E-2
6.230653521E0,2.887500077E-2,5.912499968E-3,-1.182499994E-2
6.240738365E0,2.144999988E-2,-3.574999981E-3,-6.599999964E-3
6.250823060E0,1.374999993E-4,-2.804999985E-2,-3.437499981E-3
6.260907904E0,-7.287499961E-3,-4.729999974E-2,-4.399999976E-3
6.270992827E0,-9.487500414E-3,-4.936249927E-2,-1.086249948E-2
6.281077444E0,-1.471249945E-2,-4.083750024E-2,-1.182499994E-2
6.291162142E0,-1.154999994E-2,-4.399999976E-2,-1.608750038E-2
6.301246976E0,1.237499993E-3,-4.826249927E-2,-1.292499993E-2
6.311331661E0,7.562499959E-3,-5.156249925E-2,-9.762499481E-3
6.321416572E0,1.608750038E-2,-4.399999976E-2,-1.402499992E-2
6.331501176E0,2.667500079E-2,-3.135000169E-2,-1.608750038E-2
6.341586116E0,2.777500078E-2,-3.451250121E-2,-8.662499487E-3
6.351670738E0,2.667500079E-2,-4.399999976E-2,6.187499966E-3
6.361755596E0,2.887500077E-2,-3.987500072E-2,1.897500083E-2
6.371840534E0,2.461249940E-2,-2.172499895E-2,2.213750035E-2
6.381925229E0,1.402499992E-2,3.849999979E-3,1.787500083E-2
6.392009839E0,-4.124999978E-3,3.575000167E-2,1.264999993E-2
6.402094683E0,-2.859999985E-2,6.338749826E-2,1.264999993E-2
6.412179619E0,-5.197500065E-2,6.875000149E-2,1.787500083E-2
6.422264329E0,-6.049999967E-2,7.301250100E-2,2.433750033E-2
6.432348929E0,-4.881250113E-2,8.359999955E-2,2.859999985E-2
6.442433773E0,-3.066249937E-2,9.432499856E-2,3.286249936E-2
6.452518691E0,-1.154999994E-2,1.102750003E-1,3.066249937E-2
6.462603304E0,3.299999982E-3,1.304875016E-1,2.323750034E-2
6.472688006E0,7.562499959E-3,1.410750002E-1,1.691249944E-2
6.482772850E0,2.199999988E-3,1.379124969E-1,1.154999994E-2
6.492857559E0,-6.187499966E-3,1.273249984E-1,6.187499966E-3
6.502942427E0,-2.007500082E-2,1.028499976E-1,6.187499966E-3
6.513027102E0,-3.492499888E-2,6.558749825E-2,1.264999993E-2
6.523111932E0,-4.564999789E-2,2.612499893E-2,2.103750035E-2
6.533196607E0,-4.881250113E-2,-6.874999963E-3,2.433750033E-2
6.543281447E0,-4.138749838E-2,-2.488750033E-2,2.007500082E-2
6.553366145E0,-3.492499888E-2,-3.877500072E-2,1.154999994E-2
6.563451071E0,-1.471249945E-2,-3.987500072E-2,-1.237499993E-3
6.573535689E0,7.562499959E-3,-3.451250121E-2,-1.828750037E-2
6.583620519E0,1.292499993E-2,-2.804999985E-2,-3.313750029E-2
6.593705213E0,1.498750038E-2,-2.914999984E-2,-4.276249930E-2
6.603790057E0,1.402499992E-2,-2.282499894E-2,-4.812499881E-2
6.613874756E0,1.237499993E-3,-2.488750033E-2,-4.056249931E-2
6.623959605E0,-2.323750034E-2,-4.619999975E-2,-2.034999989E-2
6.634044299E0,-2.969999984E-2,-5.156249925E-2,4.124999978E-3
6.644129143E0,-2.859999985E-2,-5.362499878E-2,2.433750033E-2
6.654213833E0,-2.969999984E-2,-4.729999974E-2,3.712499887E-2
6.664298672E0,-3.066249937E-2,-2.282499894E-2,4.455000162E-2
6.674383357E0,-1.581249945E-2,1.333750039E-2,4.771250114E-2
6.684468215E0,1.072499994E-2,3.684999794E-2,4.771250114E-2
6.694552819E0,2.887500077E-2,5.169999972E-2,4.344999790E-2
6.704637509E0,3.423750028E-2,6.228749827E-2,3.176249936E-2
6.714722441E0,2.887500077E-2,7.081250101E-2,2.007500082E-2
6.724807278E0,2.034999989E-2,6.984999776E-2,7.287499961E-3
6.734891973E0,1.498750038E-2,6.448750198E-2,-4.399999976E-3
6.744976602E0,1.182499994E-2,6.984999776E-2,-1.182499994E-2
6.755061446E0,9.762499481E-3,8.043749630E-2,-1.718750037E-2
6.765146355E0,1.182499994E-2,7.301250100E-2,-1.402499992E-2
6.775230977E0,1.608750038E-2,4.111250117E-2,-3.437499981E-3
6.785315669E0,1.292499993E-2,7.012499962E-3,6.187499966E-3
6.795400518E0,-5.224999972E-3,-3.135000169E-2,1.691249944E-2
6.805485238E0,-2.433750033E-2,-6.531249732E-2,2.956249937E-2
6.815570072E0,-3.712499887E-2,-9.088750184E-2,4.028749838E-2
6.825654781E0,-4.248749837E-2,-1.185249984E-1,5.087500066E-2
6.835739397E0,-4.028749838E-2,-1.451999992E-1,5.307500064E-2
6.845824318E0,-3.712499887E-2,-1.643124968E-1,4.661250114E-2
6.855909164E0,-3.492499888E-2,-1.759999990E-1,3.602499887E-2
6.865993872E0,-2.859999985E-2,-1.834249943E-1,2.433750033E-2
6.876078488E0,-1.691249944E-2,-1.962125003E-1,1.581249945E-2
6.886163322E0,-8.387500420E-3,-2.121624947E-1,1.264999993E-2
6.896248016E0,-4.124999978E-3,-2.186249942E-1,9.349999949E-3
6.906332855E0,-5.224999972E-3,-2.069374919E-1,6.187499966E-3
6.916417560E0,-1.471249945E-2,-1.813624948E-1,3.024999984E-3
6.926502404E0,-2.639999986E-2,-1.504250020E-1,5.087499972E-3
6.936587112E0,-3.918749839E-2,-1.238875017E-1,1.264999993E-2
6.946671942E0,-5.307500064E-2,-1.132999957E-1,2.213750035E-2
6.956756637E0,-6.049999967E-2,-1.057374999E-1,3.066249937E-2
6.966841281E0,-6.696250290E-2,-9.941250086E-2,3.602499887E-2
6.976926110E0,-7.122500241E-2,-8.236250281E-2,3.808749840E-2
6.987010800E0,-7.122500241E-2,-6.104999781E-2,3.492499888E-2
6.997095634E0,-7.328750193E-2,-5.156249925E-2,2.859999985E-2
7.007180337E0,-6.586249918E-2,-4.303750023E-2,2.323750034E-2
7.017264953E0,-5.623750016E-2,-2.708750032E-2,1.897500083E-2
7.027349850E0,-5.087500066E-2,-1.003750041E-2,1.264999993E-2
7.037434696E0,-4.344999790E-2,5.912499968E-3,8.387500420E-3
7.047519377E0,-3.918749839E-2,3.849999979E-3,8.387500420E-3
7.057603993E0,-3.822499886E-2,4.949999973E-3,1.264999993E-2
7.067688837E0,-3.492499888E-2,1.759999990E-2,1.581249945E-2
7.077773769E0,-2.749999985E-2,1.759999990E-2,2.433750033E-2
7.087858390E0,-1.471249945E-2,1.017499994E-2,3.176249936E-2
7.097943079E0,-4.124999978E-3,5.912499968E-3,3.066249937E-2
7.108027923E0,-1.924999990E-3,-1.512499992E-3,3.176249936E-2
7.118112603E0,-7.287499961E-3,-1.856249943E-2,3.066249937E-2
7.128197457E0,-1.374999993E-2,-1.952499896E-2,2.529999986E-2
7.138282137E0,-2.007500082E-2,-1.512499992E-3,1.897500083E-2
7.148366733E0,-2.639999986E-2,1.553750038E-2,1.154999994E-2
7.158451577E0,-3.822499886E-2,4.111250117E-2,7.287499961E-3
7.168536272E0,-4.028749838E-2,7.411249727E-2,8.249999955E-4
7.178621116E0,-3.918749839E-2,1.006499976E-1,-1.237499993E-3
7.188705824E0,-4.455000162E-2,1.028499976E-1,-1.237499993E-3
7.198790668E0,-4.248749837E-2,1.006499976E-1,8.249999955E-4
7.208875363E0,-2.639999986E-2,9.212499857E-2,1.924999990E-3
7.218960207E0,-1.471249945E-2,8.263749629E-2,-2.337499987E-3
7.229044824E0,-1.374999993E-2,6.875000149E-2,-7.562499959E-3
7.239129514E0,-1.471249945E-2,4.853750020E-2,-1.086249948E-2
7.249214361E0,-8.387500420E-3,2.612499893E-2,-9.762499481E-3
7.259299284E0,-8.387500420E-3,-1.209999993E-2,-3.437499981E-3
7.269383892E0,-1.264999993E-2,-4.826249927E-2,8.249999955E-4
7.279468589E0,-1.691249944E-2,-6.435000151E-2,-1.237499993E-3
7.289553428E0,-2.749999985E-2,-6.531249732E-2,8.249999955E-4
7.299638103E0,-2.749999985E-2,-7.809999585E-2,1.154999994E-2
7.309722728E0,-2.227500081E-2,-9.721250087E-2,2.007500082E-2
7.319807602E0,-1.374999993E-2,-1.079374999E-1,2.323750034E-2
7.329892286E0,-7.287499961E-3,-1.090374961E-1,1.897500083E-2
7.339977130E0,-1.924999990E-3,-9.624999762E-2,1.154999994E-2
7.350061829E0,1.374999993E-4,-8.978749812E-2,-3.437499981E-3
7.360146683E0,1.237499993E-3,-8.126249909E-2,-2.034999989E-2
7.370231291E0,1.608750038E-2,-6.641250104E-2,-2.887500077E-2
7.380316212E0,2.667500079E-2,-6.531249732E-2,-2.887500077E-2
7.390400830E0,1.828750037E-2,-8.552499861E-2,-2.887500077E-2
7.400485522E0,1.292499993E-2,-7.919999957E-2,-2.144999988E-2
7.410570137E0,1.924999990E-2,-5.788749829E-2,-7.562499959E-3
7.420655043E0,1.718750037E-2,-6.324999779E-2,5.087499972E-3
7.430739895E0,1.292499993E-2,-4.936249927E-2,1.361249946E-2
7.440824594E0,1.292499993E-2,-1.856249943E-2,1.897500083E-2
7.450909218E0,5.499999970E-3,3.849999979E-3,2.213750035E-2
7.460994053E0,-1.044999994E-2,2.186249942E-2,2.103750035E-2
7.471078728E0,-2.543750033E-2,5.389999971E-2,1.691249944E-2
7.481163572E0,-3.286249936E-2,7.191249728E-2,1.471249945E-2
