"Time (s)","X (hPa)"
8.821203181E1,1.019132812E3
8.831203181E1,1.019127441E3
8.841203181E1,1.019126465E3
8.851203181E1,1.019104248E3
8.861203181E1,1.019114746E3
8.871203181E1,1.019125732E3
8.881203181E1,1.019116943E3
8.891203181E1,1.019134521E3
8.901203181E1,1.019132324E3
8.911203181E1,1.019118896E3
8.921203181E1,1.019118164E3
8.931203181E1,1.019134521E3
8.941203181E1,1.019136719E3
8.951203181E1,1.019152344E3
8.961203181E1,1.019139893E3
8.971203181E1,1.019130859E3
8.981203181E1,1.019115723E3
8.991203181E1,1.019128418E3
9.001203181E1,1.019144043E3
9.011203181E1,1.019131104E3
9.021203181E1,1.019122803E3
9.031203181E1,1.019126221E3
9.041203181E1,1.019126221E3
9.051203181E1,1.019119629E3
9.061203181E1,1.019067627E3
9.071203181E1,1.019067627E3
9.081203181E1,1.019059082E3
9.091203181E1,1.019061768E3
9.101203181E1,1.019061768E3
9.111203181E1,1.019034668E3
9.121203181E1,1.019055176E3
9.131203181E1,1.019055176E3
9.141203181E1,1.019039795E3
9.151203181E1,1.019050781E3
9.161203181E1,1.019050781E3
9.171203181E1,1.019043213E3
9.181203181E1,1.019052002E3
9.191203181E1,1.019052002E3
9.201203181E1,1.019066895E3
9.211203181E1,1.019041992E3
9.221203181E1,1.019041992E3
9.231203181E1,1.018978027E3
9.241203181E1,1.018967529E3
9.251203181E1,1.018962891E3
9.261203181E1,1.018960693E3
9.271203181E1,1.018956299E3
9.281203181E1,1.018973633E3
9.291203181E1,1.018979004E3
9.301203181E1,1.018995361E3
9.311203181E1,1.019003418E3
9.321203181E1,1.018989502E3
9.331203181E1,1.018981934E3
9.341203181E1,1.018960205E3
9.351203181E1,1.018958496E3
9.361203181E1,1.018978027E3
9.371203181E1,1.018977295E3
9.381203181E1,1.018963623E3
9.391203181E1,1.018949219E3
9.401203181E1,1.018945801E3
9.411203181E1,1.018946045E3
9.421203181E1,1.018966064E3
9.431203181E1,1.018968262E3
9.441203181E1,1.018959229E3
9.451203181E1,1.018963623E3
9.461203181E1,1.018957520E3
9.471203181E1,1.018955078E3
9.481203181E1,1.018962402E3
9.491203181E1,1.018946045E3
9.501203181E1,1.018964600E3
9.511203181E1,1.018937256E3
9.521203181E1,1.018955078E3
9.531203181E1,1.018963867E3
9.541203181E1,1.018962891E3
9.551203181E1,1.018943848E3
9.561203181E1,1.018935791E3
9.571203181E1,1.018927246E3
9.581203181E1,1.018927246E3
9.591203181E1,1.018955322E3
9.601203181E1,1.018958252E3
9.611128024E1,1.018958252E3
9.621128037E1,1.018941406E3
9.631128037E1,1.018975830E3
9.641128037E1,1.018975830E3
9.651128037E1,1.018966797E3
9.661128037E1,1.018953369E3
9.671128037E1,1.018953369E3
9.681128037E1,1.018954346E3
9.691128037E1,1.018952637E3
9.701128037E1,1.018952637E3
9.711128037E1,1.018946045E3
9.721128037E1,1.018929932E3
9.731128037E1,1.018929932E3
9.741128037E1,1.018913330E3
9.751128037E1,1.018916016E3
9.761128037E1,1.018895996E3
9.771128037E1,1.018909424E3
9.781128037E1,1.018918457E3
9.791128037E1,1.018951416E3
9.801128037E1,1.018964111E3
9.811128037E1,1.018984375E3
9.821128037E1,1.018943115E3
9.831128037E1,1.018949951E3
9.841128037E1,1.018948486E3
9.851128037E1,1.018930176E3
9.861128037E1,1.018918701E3
9.871128037E1,1.018911865E3
9.881128037E1,1.018917969E3
9.891128037E1,1.018939453E3
9.901128037E1,1.018947754E3
9.911128037E1,1.018966309E3
9.921128024E1,1.018934326E3
9.931128024E1,1.018947754E3
9.941128024E1,1.018957031E3
9.951128024E1,1.018956055E3
9.961128024E1,1.018969238E3
9.971128024E1,1.018955322E3
9.981128024E1,1.018966064E3
9.991128024E1,1.018962891E3
1.000112802E2,1.018960205E3
1.001112802E2,1.018987793E3
1.002112802E2,1.018997314E3
1.003112802E2,1.019011719E3
1.004112802E2,1.019013184E3
1.005112802E2,1.018999756E3
1.006112802E2,1.018985596E3
1.007112802E2,1.018975830E3
1.008112802E2,1.018953613E3
1.009112802E2,1.018953613E3
1.010112802E2,1.018942383E3
1.011112802E2,1.018947754E3
1.012112802E2,1.018947754E3
1.013112802E2,1.018957031E3
1.014112802E2,1.018961914E3
1.015112802E2,1.018961914E3
1.016112802E2,1.018955078E3
1.017112802E2,1.018952393E3
1.018112802E2,1.018952393E3
1.019112802E2,1.018968018E3
1.020112802E2,1.018981445E3
1.021112802E2,1.018981445E3
1.022112802E2,1.018979492E3
1.023112802E2,1.018976318E3
1.024112802E2,1.018976318E3
1.025112802E2,1.018966309E3
1.026112802E2,1.018970947E3
1.027112802E2,1.018970947E3
1.028112802E2,1.018957764E3
1.029112802E2,1.018966797E3
1.030112802E2,1.018983643E3
1.031112802E2,1.018985352E3
1.032112802E2,1.018992676E3
1.033112802E2,1.018988525E3
1.034112802E2,1.018991943E3
1.035112802E2,1.018983887E3
1.036112802E2,1.018978760E3
1.037112802E2,1.018994385E3
1.038112802E2,1.018995361E3
1.039112802E2,1.018992188E3
1.040112802E2,1.018988525E3
1.041112802E2,1.018973389E3
1.042112802E2,1.018968994E3
1.043112802E2,1.018979736E3
1.044112802E2,1.018973145E3
1.045112802E2,1.018962891E3
1.046112802E2,1.018957275E3
1.047112802E2,1.018941650E3
1.048112802E2,1.018958496E3
1.049112802E2,1.018970459E3
1.050112802E2,1.018993408E3
1.051112802E2,1.018983154E3
1.052112802E2,1.018988525E3
1.053112802E2,1.018982178E3
1.054112802E2,1.018989990E3
1.055112802E2,1.019004639E3
1.056112802E2,1.019003418E3
1.057112802E2,1.019027344E3
1.058112802E2,1.019034668E3
1.059112802E2,1.019048340E3
1.060112802E2,1.019048340E3
1.061112802E2,1.019039062E3
1.062112802E2,1.019024170E3
1.063112802E2,1.019024170E3
1.064112802E2,1.019017822E3
1.065112802E2,1.018987793E3
1.066112802E2,1.018987793E3
1.067112802E2,1.018983398E3
1.068112802E2,1.019024170E3
1.069112802E2,1.019024170E3
1.070112802E2,1.019030273E3
1.071112802E2,1.019019287E3
1.072112802E2,1.019019287E3
1.073112802E2,1.019030029E3
1.074112802E2,1.019025879E3
1.075112802E2,1.019025879E3
1.076112802E2,1.019014648E3
1.077112802E2,1.018988037E3
1.078112802E2,1.018988037E3
1.079112802E2,1.019009277E3
1.080112802E2,1.019024170E3
1.081112802E2,1.019031006E3
1.082112802E2,1.019006104E3
1.083112802E2,1.019031982E3
1.084112802E2,1.019027832E3
1.085112802E2,1.019018066E3
1.086112802E2,1.019023438E3
1.087112802E2,1.019031494E3
1.088112802E2,1.019032715E3
1.089112802E2,1.019008545E3
1.090112802E2,1.019030762E3
1.091112805E2,1.019014648E3
1.092112805E2,1.018998291E3
1.093112805E2,1.019019287E3
1.094112805E2,1.019048096E3
1.095112805E2,1.019056885E3
1.096112805E2,1.019057373E3
1.097112805E2,1.019052246E3
1.098112805E2,1.019042236E3
1.099112805E2,1.019039795E3
1.100112805E2,1.019047363E3
1.101112805E2,1.019037598E3
1.102112805E2,1.019031982E3
1.103112805E2,1.019033936E3
1.104112805E2,1.018999512E3
1.105112805E2,1.018997803E3
1.106112805E2,1.019013428E3
1.107112805E2,1.019028809E3
1.108112805E2,1.019020508E3
1.109112805E2,1.019024658E3
1.110112805E2,1.019020020E3
1.111112805E2,1.019020020E3
1.112112805E2,1.019042725E3
1.113112805E2,1.019057129E3
1.114112805E2,1.019057129E3
1.115112805E2,1.019073486E3
1.116112805E2,1.019074951E3
1.117112805E2,1.019074951E3
1.118112805E2,1.019060547E3
1.119112805E2,1.019053711E3
1.120112805E2,1.019053711E3
1.121112802E2,1.019079590E3
1.122112802E2,1.019082275E3
1.123112802E2,1.019082275E3
1.124112802E2,1.019076416E3
1.125112802E2,1.019072021E3
1.126112802E2,1.019072021E3
1.127112802E2,1.019057373E3
1.128112802E2,1.019053955E3
1.129112802E2,1.019053955E3
1.130112802E2,1.019040039E3
1.131112802E2,1.019043945E3
1.132112802E2,1.019038330E3
1.133112802E2,1.019049316E3
1.134112802E2,1.019046631E3
1.135112802E2,1.019041992E3
1.136112802E2,1.019057129E3
1.137112802E2,1.019081055E3
1.138112802E2,1.019081787E3
1.139112802E2,1.019077393E3
1.140112802E2,1.019090576E3
1.141112802E2,1.019094482E3
1.142112802E2,1.019078125E3
1.143112802E2,1.019082764E3
1.144112802E2,1.019090576E3
1.145112802E2,1.019072266E3
1.146112802E2,1.019055420E3
1.147112802E2,1.019058105E3
1.148112802E2,1.019054688E3
1.149112802E2,1.019048096E3
1.150112802E2,1.019058594E3
1.151112802E2,1.019040283E3
1.152112802E2,1.019058105E3
1.153112802E2,1.019043457E3
1.154112802E2,1.019050781E3
1.155112802E2,1.019045898E3
1.156112802E2,1.019043945E3
1.157112802E2,1.019030029E3
1.158112802E2,1.019034180E3
1.159112802E2,1.019048828E3
1.160112802E2,1.019064697E3
1.161112802E2,1.019078369E3
1.162112802E2,1.019092041E3
1.163112802E2,1.019080811E3
1.164112802E2,1.019068359E3
1.165112802E2,1.019068359E3
1.166112802E2,1.019075439E3
1.167112802E2,1.019072998E3
1.168112802E2,1.019072998E3
1.169112802E2,1.019070801E3
1.170112802E2,1.019059326E3
1.171112802E2,1.019059326E3
1.172112802E2,1.019066650E3
1.173112802E2,1.019071533E3
1.174112802E2,1.019071533E3
1.175112802E2,1.019089600E3
1.176112802E2,1.019092773E3
1.177112802E2,1.019092773E3
1.178112802E2,1.019082031E3
1.179112802E2,1.019071045E3
1.180112802E2,1.019071045E3
1.181112802E2,1.019058838E3
1.182112802E2,1.019079834E3
1.183112802E2,1.019083252E3
1.184112802E2,1.019078613E3
1.185112802E2,1.019082520E3
1.186112802E2,1.019074951E3
1.187112802E2,1.019067139E3
1.188112802E2,1.019089600E3
1.189112802E2,1.019083984E3
1.190112802E2,1.019070557E3
1.191112802E2,1.019056396E3
1.192112802E2,1.019041992E3
1.193112802E2,1.019052734E3
1.194112802E2,1.019048096E3
1.195112802E2,1.019041016E3
1.196112802E2,1.019039307E3
1.197112802E2,1.019023438E3
1.198112802E2,1.019052490E3
1.199112802E2,1.019050781E3
1.200112802E2,1.019051270E3
1.201112802E2,1.019035156E3
1.202112802E2,1.019033203E3
1.203112802E2,1.019025635E3
1.204112802E2,1.019012939E3
1.205112802E2,1.019011230E3
1.206112802E2,1.019013428E3
1.207112802E2,1.019033447E3
1.208112802E2,1.019050781E3
1.209112802E2,1.019050781E3
1.210112802E2,1.019066895E3
1.211112802E2,1.019086426E3
1.212112802E2,1.019088379E3
1.213112802E2,1.019079834E3
1.214112802E2,1.019069824E3
1.215112802E2,1.019031738E3
1.216112802E2,1.019031738E3
1.217112802E2,1.019041992E3
1.218112802E2,1.019037598E3
1.219112802E2,1.019037598E3
1.220112802E2,1.019034668E3
1.221112802E2,1.019018799E3
1.222112802E2,1.019018799E3
1.223112802E2,1.019035645E3
1.224112802E2,1.019032715E3
1.225112802E2,1.019032715E3
1.226112802E2,1.019027100E3
1.227112802E2,1.019049072E3
1.228112802E2,1.019049072E3
1.229112802E2,1.019045898E3
1.230112802E2,1.019052490E3
1.231112802E2,1.019052490E3
1.232112802E2,1.019031494E3
1.233112802E2,1.019021729E3
1.234112802E2,1.019021729E3
1.235112802E2,1.019048096E3
1.236112802E2,1.019055176E3
1.237112802E2,1.019060791E3
1.238112802E2,1.019054932E3
1.239112802E2,1.019049805E3
1.240112802E2,1.019035400E3
1.241112802E2,1.019034912E3
1.242112802E2,1.019041260E3
1.243112802E2,1.019041504E3
1.244112802E2,1.019044189E3
1.245112802E2,1.019030762E3
1.246112802E2,1.019029297E3
1.247112802E2,1.018998779E3
1.248112802E2,1.019008789E3
1.249112802E2,1.019007080E3
1.250112802E2,1.019008545E3
1.251112802E2,1.019007324E3
1.252112802E2,1.019020020E3
1.253112802E2,1.019023438E3
1.254112802E2,1.019023682E3
1.255112802E2,1.019024658E3
1.256112802E2,1.019028076E3
1.257112802E2,1.019039062E3
1.258112802E2,1.019034912E3
1.259112802E2,1.019030029E3
1.260112802E2,1.019020020E3
1.261112802E2,1.019029053E3
1.262112802E2,1.019030518E3
1.263112802E2,1.019008545E3
1.264112802E2,1.019010254E3
1.265112802E2,1.019017822E3
1.266112802E2,1.019001465E3
1.267112802E2,1.019001465E3
1.268112802E2,1.019004883E3
1.269112802E2,1.019033936E3
1.270112802E2,1.019033936E3
1.271112802E2,1.019028320E3
1.272112802E2,1.019016113E3
1.273112802E2,1.019016113E3
1.274112802E2,1.019025146E3
1.275112802E2,1.019012939E3
1.276112802E2,1.019012939E3
1.277112802E2,1.019037598E3
1.278112802E2,1.019038330E3
1.279112802E2,1.019038330E3
1.280112802E2,1.019030762E3
1.281112802E2,1.019027344E3
1.282112802E2,1.019027344E3
1.283112802E2,1.019030273E3
1.284112802E2,1.019026123E3
1.285112802E2,1.019026123E3
1.286112802E2,1.019005615E3
1.287112802E2,1.019013428E3
1.288112802E2,1.019016602E3
1.289112802E2,1.019008301E3
1.290112802E2,1.019031494E3
1.291112802E2,1.019029785E3
1.292112802E2,1.019019775E3
1.293112802E2,1.019009766E3
1.294112802E2,1.018999023E3
1.295112802E2,1.018961914E3
1.296112802E2,1.018980957E3
1.297112802E2,1.018977295E3
1.298112802E2,1.018951660E3
1.299112802E2,1.018952881E3
1.300112802E2,1.018960693E3
1.301112802E2,1.018924316E3
1.302112802E2,1.018918213E3
1.303112802E2,1.018903076E3
1.304112802E2,1.018936768E3
1.305112802E2,1.018929443E3
1.306112802E2,1.018929443E3
1.307112802E2,1.018909668E3
1.308112802E2,1.018895996E3
1.309112802E2,1.018893555E3
1.310112802E2,1.018879883E3
1.311112802E2,1.018863281E3
1.312112802E2,1.018863037E3
1.313112802E2,1.018847412E3
1.314112802E2,1.018833496E3
1.315112802E2,1.018790527E3
1.316112802E2,1.018778076E3
1.317112802E2,1.018707520E3
1.318112802E2,1.018707520E3
1.319112802E2,1.018705566E3
1.320112802E2,1.018696777E3
1.321112802E2,1.018696777E3
1.322112802E2,1.018679443E3
1.323112802E2,1.018618896E3
1.324112802E2,1.018618896E3
1.325112802E2,1.018631836E3
1.326112802E2,1.018617676E3
1.327112802E2,1.018617676E3
1.328112802E2,1.018615479E3
1.329112802E2,1.018604492E3
1.330112802E2,1.018604492E3
1.331112802E2,1.018579590E3
1.332112802E2,1.018573730E3
1.333112802E2,1.018573730E3
1.334112802E2,1.018533203E3
1.335112802E2,1.018542236E3
1.336112802E2,1.018542236E3
1.337112802E2,1.018529053E3
1.338112802E2,1.018526367E3
1.339112802E2,1.018513184E3
1.340112802E2,1.018512695E3
1.341112802E2,1.018501953E3
1.342112802E2,1.018493896E3
1.343112802E2,1.018468018E3
1.344112802E2,1.018466553E3
1.345112802E2,1.018487549E3
1.346112802E2,1.018509521E3
1.347112802E2,1.018537598E3
1.348112802E2,1.018574463E3
1.349112802E2,1.018639648E3
1.350112802E2,1.018678223E3
1.351112802E2,1.018685059E3
1.352112802E2,1.018705078E3
1.353112802E2,1.018713623E3
1.354112802E2,1.018720459E3
1.355112802E2,1.018719727E3
1.356112802E2,1.018738281E3
1.357112802E2,1.018741943E3
1.358112802E2,1.018755371E3
1.359112802E2,1.018754639E3
1.360112802E2,1.018764160E3
1.361112802E2,1.018785156E3
1.362112802E2,1.018815674E3
1.363112802E2,1.018821045E3
1.364112802E2,1.018834229E3
1.365112802E2,1.018843018E3
1.366112802E2,1.018854248E3
1.367112802E2,1.018865967E3
1.368112802E2,1.018856934E3
1.369112802E2,1.018847412E3
1.370112802E2,1.018843262E3
1.371112802E2,1.018860840E3
1.372112802E2,1.018860840E3
1.373112802E2,1.018849365E3
1.374112802E2,1.018858643E3
1.375112802E2,1.018858643E3
1.376112802E2,1.018844238E3
1.377112802E2,1.018806885E3
1.378112802E2,1.018806885E3
1.379112802E2,1.018801758E3
1.380112802E2,1.018804199E3
1.381112802E2,1.018804199E3
1.382112802E2,1.018782471E3
1.383112802E2,1.018751709E3
1.384112802E2,1.018751709E3
1.385112802E2,1.018757080E3
1.386112802E2,1.018770020E3
1.387112802E2,1.018770020E3
1.388112802E2,1.018785400E3
1.389112802E2,1.018781738E3
1.390112802E2,1.018771973E3
1.391112802E2,1.018758545E3
1.392112802E2,1.018760498E3
1.393112802E2,1.018752197E3
1.394112802E2,1.018752930E3
1.395112802E2,1.018734375E3
1.396112802E2,1.018724854E3
1.397112802E2,1.018719727E3
1.398112802E2,1.018706299E3
1.399112802E2,1.018701416E3
1.400112802E2,1.018712402E3
1.401112802E2,1.018696777E3
1.402112802E2,1.018684326E3
1.403112802E2,1.018660889E3
1.404112802E2,1.018653076E3
1.405112802E2,1.018652588E3
1.406112802E2,1.018641602E3
1.407112802E2,1.018608398E3
1.408112802E2,1.018595215E3
1.409112802E2,1.018599365E3
1.410112802E2,1.018615723E3
1.411106886E2,1.018598877E3
1.412106886E2,1.018597168E3
1.413106886E2,1.018589355E3
1.414106886E2,1.018593994E3
1.415106886E2,1.018573730E3
1.416106886E2,1.018572021E3
1.417106886E2,1.018581055E3
1.418106886E2,1.018577637E3
1.419106886E2,1.018579590E3
1.420106886E2,1.018572998E3
1.421106886E2,1.018583496E3
1.422106886E2,1.018582764E3
1.423106886E2,1.018582764E3
1.424106886E2,1.018575439E3
1.425106886E2,1.018570312E3
1.426106886E2,1.018570312E3
1.427106886E2,1.018570068E3
1.428106886E2,1.018551514E3
1.429106886E2,1.018551514E3
1.430106886E2,1.018567627E3
1.431106886E2,1.018541992E3
1.432106886E2,1.018541992E3
1.433106886E2,1.018554688E3
1.434106886E2,1.018524658E3
1.435106886E2,1.018524658E3
1.436106886E2,1.018477539E3
1.437106886E2,1.018479492E3
1.438106886E2,1.018479492E3
1.439106886E2,1.018450928E3
1.440106886E2,1.018450684E3
1.441106886E2,1.018450684E3
1.442106886E2,1.018433838E3
1.443106886E2,1.018426758E3
1.444106886E2,1.018423828E3
1.445106886E2,1.018407471E3
1.446106886E2,1.018397705E3
1.447106886E2,1.018409424E3
1.448106886E2,1.018406982E3
1.449106886E2,1.018405273E3
1.450106886E2,1.018397461E3
1.451106886E2,1.018382324E3
1.452106886E2,1.018367920E3
1.453106886E2,1.018348633E3
1.454106886E2,1.018344727E3
1.455106886E2,1.018330322E3
1.456106886E2,1.018319824E3
1.457106886E2,1.018324219E3
1.458106886E2,1.018310791E3
1.459106886E2,1.018310059E3
1.460106886E2,1.018314941E3
1.461106886E2,1.018316895E3
1.462106886E2,1.018324951E3
1.463106886E2,1.018293945E3
1.464106886E2,1.018280029E3
1.465106886E2,1.018276855E3
1.466106886E2,1.018287598E3
1.467106886E2,1.018301758E3
1.468106886E2,1.018312744E3
1.469106886E2,1.018319824E3
1.470106886E2,1.018295166E3
1.471106886E2,1.018285645E3
1.472106886E2,1.018284424E3
1.473106886E2,1.018254639E3
1.474106886E2,1.018254639E3
1.475106886E2,1.018259033E3
1.476106886E2,1.018231689E3
1.477106886E2,1.018231689E3
1.478106886E2,1.018214600E3
1.479106886E2,1.018207520E3
1.480106886E2,1.018207520E3
1.481106886E2,1.018209717E3
1.482106886E2,1.018185303E3
1.483106886E2,1.018185303E3
1.484106886E2,1.018188721E3
1.485106886E2,1.018173584E3
1.486106886E2,1.018173584E3
1.487106886E2,1.018160645E3
1.488106886E2,1.018138916E3
1.489106886E2,1.018138916E3
1.490106886E2,1.018120361E3
1.491106886E2,1.018111084E3
1.492106886E2,1.018111084E3
1.493106886E2,1.018136719E3
1.494106886E2,1.018162598E3
1.495106886E2,1.018151855E3
1.496106886E2,1.018135742E3
1.497106886E2,1.018132080E3
1.498106886E2,1.018135010E3
1.499106886E2,1.018129395E3
1.500106886E2,1.018126221E3
1.501106886E2,1.018114014E3
1.502106886E2,1.018122070E3
1.503106886E2,1.018135254E3
1.504106886E2,1.018137451E3
1.505106886E2,1.018127441E3
1.506106886E2,1.018116455E3
1.507106886E2,1.018137695E3
1.508106886E2,1.018147949E3
1.509106886E2,1.018148926E3
1.510106886E2,1.018165283E3
1.511106886E2,1.018154053E3
1.512106886E2,1.018149658E3
1.513106886E2,1.018165527E3
1.514106886E2,1.018146484E3
1.515106886E2,1.018137695E3
1.516106886E2,1.018125977E3
1.517106886E2,1.018147461E3
1.518106886E2,1.018188965E3
1.519106886E2,1.018194092E3
1.520106886E2,1.018189697E3
1.521106886E2,1.018190430E3
1.522106886E2,1.018191895E3
1.523106886E2,1.018182861E3
1.524106886E2,1.018189453E3
1.525106886E2,1.018189453E3
1.526106886E2,1.018163330E3
1.527106886E2,1.018155762E3
1.528106886E2,1.018155762E3
1.529106886E2,1.018171875E3
1.530106886E2,1.018197021E3
1.531106886E2,1.018197021E3
1.532106886E2,1.018204102E3
1.533106886E2,1.018200928E3
1.534106886E2,1.018200928E3
1.535106886E2,1.018164551E3
1.536106886E2,1.018159912E3
1.537106886E2,1.018159912E3
1.538106886E2,1.018143066E3
1.539106886E2,1.018129639E3
1.540106886E2,1.018129639E3
1.541106886E2,1.018157715E3
1.542106886E2,1.018161621E3
1.543106886E2,1.018161621E3
1.544106886E2,1.018156494E3
1.545106886E2,1.018150146E3
1.546106886E2,1.018186279E3
1.547106886E2,1.018196289E3
1.548106886E2,1.018194824E3
1.549106886E2,1.018194336E3
1.550106886E2,1.018185303E3
1.551106886E2,1.018182129E3
1.552106886E2,1.018185303E3
1.553106886E2,1.018188721E3
1.554106886E2,1.018193604E3
1.555106886E2,1.018199219E3
1.556106886E2,1.018198242E3
1.557106886E2,1.018179443E3
1.558106886E2,1.018187256E3
1.559106886E2,1.018189697E3
1.560106886E2,1.018185059E3
1.561106886E2,1.018172852E3
1.562106886E2,1.018187744E3
1.563106886E2,1.018194824E3
1.564106886E2,1.018177734E3
1.565106886E2,1.018180664E3
1.566106886E2,1.018165527E3
1.567106886E2,1.018173828E3
1.568106886E2,1.018182129E3
1.569106886E2,1.018155029E3
1.570106886E2,1.018157715E3
1.571106886E2,1.018170898E3
1.572106886E2,1.018180420E3
1.573106886E2,1.018181152E3
1.574106886E2,1.018191895E3
1.575106886E2,1.018180664E3
1.576106886E2,1.018180664E3
1.577106886E2,1.018185791E3
1.578106886E2,1.018178467E3
1.579106886E2,1.018178467E3
1.580106886E2,1.018202637E3
1.581106886E2,1.018217529E3
1.582106886E2,1.018217529E3
1.583106886E2,1.018207031E3
1.584106886E2,1.018194824E3
1.585106886E2,1.018194824E3
1.586106886E2,1.018236084E3
1.587106886E2,1.018235596E3
1.588106886E2,1.018235596E3
1.589106886E2,1.018245361E3
1.590106886E2,1.018241455E3
1.591106886E2,1.018241455E3
1.592106886E2,1.018233398E3
1.593106886E2,1.018248779E3
1.594106886E2,1.018248779E3
1.595106886E2,1.018221924E3
1.596106886E2,1.018248291E3
1.597106886E2,1.018239746E3
1.598106886E2,1.018232178E3
1.599106886E2,1.018228271E3
1.600106886E2,1.018251221E3
1.601106886E2,1.018239990E3
1.602106886E2,1.018219482E3
1.603106886E2,1.018233398E3
1.604106886E2,1.018234131E3
1.605106886E2,1.018253662E3
1.606106886E2,1.018263428E3
1.607106886E2,1.018256592E3
1.608106886E2,1.018267578E3
1.609106886E2,1.018288574E3
1.610106886E2,1.018272461E3
1.611106886E2,1.018281982E3
1.612106886E2,1.018282715E3
1.613106886E2,1.018294922E3
1.614106886E2,1.018282227E3
1.615106886E2,1.018269043E3
1.616106886E2,1.018271240E3
1.617106886E2,1.018281982E3
1.618106886E2,1.018267578E3
1.619106886E2,1.018237793E3
1.620106886E2,1.018246582E3
1.621106886E2,1.018256348E3
1.622106886E2,1.018271729E3
1.623106886E2,1.018252197E3
1.624106886E2,1.018230713E3
1.625106886E2,1.018229492E3
1.626106886E2,1.018239502E3
1.627106886E2,1.018222656E3
1.628106886E2,1.018246582E3
1.629106886E2,1.018244629E3
1.630106886E2,1.018244629E3
1.631106886E2,1.018262451E3
1.632106886E2,1.018242432E3
1.633106886E2,1.018242432E3
1.634106886E2,1.018254150E3
1.635106886E2,1.018242676E3
1.636106886E2,1.018242676E3
1.637106886E2,1.018232422E3
1.638106886E2,1.018224609E3
1.639106886E2,1.018224609E3
1.640106886E2,1.018234619E3
1.641106886E2,1.018249756E3
1.642106886E2,1.018249756E3
1.643106886E2,1.018282471E3
1.644106886E2,1.018292725E3
1.645106886E2,1.018292725E3
1.646106886E2,1.018332520E3
1.647106886E2,1.018333740E3
1.648106886E2,1.018339355E3
1.649106886E2,1.018326172E3
1.650106886E2,1.018333008E3
1.651106886E2,1.018331787E3
1.652106886E2,1.018335205E3
1.653106886E2,1.018340820E3
1.654106886E2,1.018327393E3
1.655106886E2,1.018327148E3
1.656106886E2,1.018334717E3
1.657106886E2,1.018338379E3
1.658106886E2,1.018331055E3
1.659106886E2,1.018321533E3
1.660106886E2,1.018327637E3
1.661106886E2,1.018326172E3
1.662106886E2,1.018344727E3
1.663106886E2,1.018322021E3
1.664106886E2,1.018351807E3
1.665106886E2,1.018358887E3
1.666106886E2,1.018374512E3
1.667106886E2,1.018351318E3
1.668106886E2,1.018365234E3
1.669106886E2,1.018363281E3
1.670106886E2,1.018359131E3
1.671106886E2,1.018361084E3
1.672106886E2,1.018365723E3
1.673106886E2,1.018339600E3
1.674106886E2,1.018338379E3
1.675106886E2,1.018343750E3
1.676106886E2,1.018336914E3
1.677106886E2,1.018337402E3
1.678106886E2,1.018336670E3
1.679106886E2,1.018335938E3
1.680106886E2,1.018333008E3
1.681106886E2,1.018333008E3
1.682106886E2,1.018336670E3
1.683106886E2,1.018346191E3
1.684106886E2,1.018346191E3
1.685106886E2,1.018310059E3
1.686106886E2,1.018324707E3
1.687106886E2,1.018324707E3
1.688106886E2,1.018339355E3
1.689106886E2,1.018343262E3
1.690106886E2,1.018343262E3
1.691106886E2,1.018339600E3
1.692106886E2,1.018331055E3
1.693106886E2,1.018331055E3
1.694106886E2,1.018321777E3
1.695106886E2,1.018305908E3
1.696106886E2,1.018305908E3
1.697106886E2,1.018309570E3
1.698106886E2,1.018299561E3
1.699106886E2,1.018299561E3
1.700106886E2,1.018299072E3
1.701106886E2,1.018282471E3
1.702106886E2,1.018294678E3
1.703106886E2,1.018305664E3
1.704106886E2,1.018322998E3
1.705106886E2,1.018319580E3
1.706106886E2,1.018322021E3
1.707106886E2,1.018314941E3
1.708106886E2,1.018329102E3
1.709106886E2,1.018354492E3
1.710106886E2,1.018338623E3
1.711106886E2,1.018343018E3
1.712106886E2,1.018337646E3
1.713106886E2,1.018339844E3
1.714106886E2,1.018339355E3
1.715106886E2,1.018339355E3
1.716106886E2,1.018356689E3
1.717106886E2,1.018334717E3
1.718106886E2,1.018336182E3
1.719106886E2,1.018358154E3
1.720106886E2,1.018370361E3
1.721106886E2,1.018387451E3
1.722106886E2,1.018370117E3
1.723106886E2,1.018387695E3
1.724106886E2,1.018396240E3
1.725106886E2,1.018397949E3
1.726106886E2,1.018400635E3
1.727106886E2,1.018404541E3
1.728106886E2,1.018398926E3
1.729106886E2,1.018389160E3
1.730106886E2,1.018391113E3
1.731106886E2,1.018375244E3
1.732106886E2,1.018375244E3
1.733106886E2,1.018382324E3
1.734106886E2,1.018397217E3
1.735106886E2,1.018397217E3
1.736106886E2,1.018392822E3
1.737106886E2,1.018419922E3
1.738106886E2,1.018419922E3
1.739106886E2,1.018429443E3
1.740106886E2,1.018435303E3
1.741106886E2,1.018435303E3
1.742106886E2,1.018422363E3
1.743106886E2,1.018421875E3
1.744106886E2,1.018421875E3
1.745106886E2,1.018414551E3
1.746106886E2,1.018417725E3
1.747106886E2,1.018417725E3
1.748106886E2,1.018443604E3
1.749106886E2,1.018426514E3
1.750106886E2,1.018426514E3
1.751106886E2,1.018434814E3
1.752106886E2,1.018444580E3
1.753106886E2,1.018426758E3
1.754106886E2,1.018412598E3
1.755106886E2,1.018426025E3
