"Time (s)","X (hPa)"
7.983279243E1,1.016769775E3
7.993279243E1,1.016755127E3
8.003279243E1,1.016739746E3
8.013279243E1,1.016739746E3
8.023279243E1,1.016757324E3
8.033279243E1,1.016779297E3
8.043279243E1,1.016779297E3
8.053279243E1,1.016791504E3
8.063279243E1,1.016800049E3
8.073279243E1,1.016800049E3
8.083279243E1,1.016802002E3
8.093279243E1,1.016827637E3
8.103279243E1,1.016827637E3
8.113279243E1,1.016831299E3
8.123279243E1,1.016856201E3
8.133279243E1,1.016856201E3
8.143279243E1,1.016918701E3
8.153279243E1,1.016962402E3
8.163279243E1,1.016962402E3
8.173279243E1,1.016878662E3
8.183279243E1,1.016814453E3
8.193279243E1,1.016758545E3
8.203279243E1,1.016761230E3
8.213279243E1,1.016729248E3
8.223279243E1,1.016775391E3
8.233279243E1,1.016852539E3
8.243279243E1,1.016921387E3
8.253279243E1,1.016967529E3
8.263279243E1,1.016955811E3
8.273279243E1,1.016943604E3
8.283279243E1,1.016958984E3
8.293279243E1,1.016930176E3
8.303279243E1,1.016875977E3
8.313279243E1,1.016873047E3
8.323279243E1,1.016853027E3
8.333279243E1,1.016819336E3
8.343279243E1,1.016841064E3
8.353279243E1,1.016861816E3
8.363279243E1,1.016880615E3
8.373279243E1,1.016884766E3
8.383279243E1,1.016885010E3
8.393279243E1,1.016908691E3
8.403279243E1,1.016929199E3
8.413279243E1,1.016933838E3
8.423279243E1,1.016917725E3
8.433279243E1,1.016898193E3
8.443279243E1,1.016911133E3
8.453279243E1,1.016906494E3
8.463279243E1,1.016927979E3
8.473279243E1,1.016914795E3
8.483279243E1,1.016932617E3
8.493279243E1,1.016924805E3
8.503279243E1,1.016935547E3
8.513279243E1,1.016919189E3
8.523279243E1,1.016919189E3
8.533279243E1,1.016903076E3
8.543279243E1,1.016870361E3
8.553279243E1,1.016870361E3
8.563279243E1,1.016885010E3
8.573279243E1,1.016939209E3
8.583279243E1,1.016939209E3
8.593279243E1,1.016938721E3
8.603279243E1,1.016958252E3
8.613279243E1,1.016958252E3
8.623279243E1,1.016980713E3
8.633279243E1,1.016957764E3
8.643279243E1,1.016957764E3
8.653279243E1,1.016975586E3
8.663279243E1,1.016992188E3
8.673279243E1,1.016992188E3
8.683279243E1,1.016989746E3
8.693279243E1,1.016995850E3
8.703279243E1,1.016995850E3
8.713279243E1,1.017047363E3
8.723279243E1,1.017066406E3
8.733279243E1,1.017076172E3
8.743279243E1,1.017076904E3
8.753279243E1,1.017056152E3
8.763279243E1,1.017041748E3
8.773279243E1,1.017048828E3
8.783279243E1,1.017072754E3
8.793279243E1,1.017073486E3
8.803279243E1,1.017071533E3
8.813279243E1,1.017054199E3
8.823279243E1,1.017036621E3
8.833279243E1,1.017028809E3
8.843279243E1,1.017050781E3
8.853279243E1,1.017063232E3
8.863279243E1,1.017068604E3
8.873279243E1,1.017098389E3
8.883279243E1,1.017097168E3
8.893279243E1,1.017095703E3
8.903279243E1,1.017111816E3
8.913279243E1,1.017098389E3
8.923279243E1,1.017083008E3
8.933279243E1,1.017083008E3
8.943279243E1,1.017077637E3
8.953279243E1,1.017074951E3
8.963279243E1,1.017083740E3
8.973279243E1,1.017076904E3
8.983279243E1,1.017092041E3
8.993279243E1,1.017078613E3
9.003279243E1,1.017080322E3
9.013279243E1,1.017087891E3
9.023279243E1,1.017139648E3
9.033279243E1,1.017139648E3
9.043279243E1,1.017195557E3
9.053279243E1,1.017210938E3
9.063279243E1,1.017210938E3
9.073279243E1,1.017211182E3
9.083279243E1,1.017114014E3
9.093279243E1,1.017114014E3
9.103279243E1,1.017085205E3
9.113279243E1,1.017040527E3
9.123279243E1,1.017040527E3
9.133279243E1,1.017113281E3
9.143279243E1,1.017156738E3
9.153279243E1,1.017156738E3
9.163279243E1,1.017253418E3
9.173279243E1,1.017257568E3
9.183279243E1,1.017257568E3
9.193279243E1,1.017235596E3
9.203279243E1,1.017187500E3
9.213279243E1,1.017187500E3
9.223279243E1,1.017135254E3
9.233279243E1,1.017144287E3
9.243279243E1,1.017159668E3
9.253279243E1,1.017202148E3
9.263279243E1,1.017204102E3
9.273279253E1,1.017211426E3
9.283279253E1,1.017201172E3
9.293279253E1,1.017194092E3
9.303279253E1,1.017190430E3
9.313279253E1,1.017203857E3
9.323279253E1,1.017196533E3
9.333279253E1,1.017216064E3
9.343279253E1,1.017236816E3
9.353279253E1,1.017215820E3
9.363279253E1,1.017235352E3
9.373279253E1,1.017236084E3
9.383279253E1,1.017231445E3
9.393279253E1,1.017245361E3
9.403279253E1,1.017242920E3
9.413279253E1,1.017244873E3
9.423209667E1,1.017234619E3
9.433209667E1,1.017248779E3
9.443209667E1,1.017223633E3
9.453209667E1,1.017231934E3
9.463209667E1,1.017242920E3
9.473209667E1,1.017254639E3
9.483209667E1,1.017281738E3
9.493209667E1,1.017307129E3
9.503209667E1,1.017301514E3
9.513209667E1,1.017324951E3
9.523209667E1,1.017315674E3
9.533209667E1,1.017300293E3
9.543209667E1,1.017286133E3
9.553209667E1,1.017275146E3
9.563209667E1,1.017293701E3
9.573209657E1,1.017293701E3
9.583209657E1,1.017298828E3
9.593209657E1,1.017315186E3
9.603209657E1,1.017315186E3
9.613209657E1,1.017297607E3
9.623209657E1,1.017292969E3
9.633209657E1,1.017292969E3
9.643209657E1,1.017293457E3
9.653209657E1,1.017333984E3
9.663209657E1,1.017333984E3
9.673209657E1,1.017359863E3
9.683209657E1,1.017355469E3
9.693209657E1,1.017355469E3
9.703209657E1,1.017382324E3
